Event Type,C2S ID,Source IP,Source Port(s),Destination IP,Destination Port(s),Start Time,Stop Time
compromised_server,51555,172.28.186.148,0,255.255.255.255,53,11/9/2009 12:26,11/9/2009 12:29
client compromise exfil/sams_launch_vulnerable_cli,44819,172.28.212.6,0,20.21.128.84,10000,11/9/2009 12:33,11/9/2009 12:33
phishing email exploit/malware/trawler,44821,195.95.157.19,0,172.28.1.5,25,11/9/2009 12:33,11/9/2009 12:34
phishing email exploit/malware/trawler,44822,195.95.157.19,0,172.28.128.5,25,11/9/2009 12:33,11/9/2009 12:34
phishing email exploit/malware/trawler,44823,195.95.157.19,0,172.28.192.5,25,11/9/2009 12:33,11/9/2009 12:34
post-phishing client compromise + malicious downlo,44824,172.28.132.148,0,195.95.157.19,80,11/9/2009 12:36,11/9/2009 12:36
post-phishing client compromise + malicious downlo,44825,172.28.132.148,0,28.133.133.90,80,11/9/2009 12:36,11/9/2009 12:36
c2 remote command execution nc,44820,20.21.128.84,0,172.28.212.6,10000,11/9/2009 12:39,11/9/2009 12:39
post-phishing c2 + tcp control channel exfil nc,44826,195.95.157.19,0,172.28.132.148,10000,11/9/2009 12:41,11/9/2009 12:41
client compromise,51556,205.63.202.67,80,172.28.1.134,57271,11/9/2009 12:42,11/9/2009 12:42
client compromise,51557,205.63.202.67,80,172.28.1.203,48569,11/9/2009 12:42,11/9/2009 12:42
client compromise,51558,205.63.202.67,80,172.28.129.124,40347,11/9/2009 12:42,11/9/2009 12:42
client compromise,51559,205.63.202.67,80,172.28.133.12,34539,11/9/2009 12:43,11/9/2009 12:43
client compromise,51560,205.63.202.67,80,172.28.133.158,47021,11/9/2009 12:43,11/9/2009 12:43
client compromise,51561,205.63.202.67,80,172.28.133.86,43106,11/9/2009 12:43,11/9/2009 12:43
client compromise,51562,205.63.202.67,80,172.28.195.194,36378,11/9/2009 12:44,11/9/2009 12:44
client compromise,51563,205.63.202.67,80,172.28.198.166,54522,11/9/2009 12:44,11/9/2009 12:44
client compromise,51564,205.63.202.67,80,172.28.20.99,48579,11/9/2009 12:44,11/9/2009 12:44
client compromise,51565,205.63.202.67,80,172.28.4.202,47621,11/9/2009 12:44,11/9/2009 12:44
malware ddos,51566,172.28.129.124,0,152.162.178.254,499,11/9/2009 12:47,11/9/2009 12:52
malware ddos,51567,172.28.133.12,0,152.162.178.254,499,11/9/2009 12:47,11/9/2009 12:52
malware ddos,51568,172.28.133.158,0,152.162.178.254,499,11/9/2009 12:47,11/9/2009 12:52
malware ddos,51569,172.28.195.194,0,152.162.178.254,499,11/9/2009 12:47,11/9/2009 12:52
malware ddos,51570,172.28.1.203,0,152.162.178.254,499,11/9/2009 12:47,11/9/2009 12:52
malware ddos,51571,172.28.1.134,0,152.162.178.254,499,11/9/2009 12:47,11/9/2009 12:52
malware ddos,51572,172.28.198.166,0,152.162.178.254,499,11/9/2009 12:47,11/9/2009 12:52
malware ddos,51573,172.28.133.86,0,152.162.178.254,499,11/9/2009 12:47,11/9/2009 12:52
malware ddos,51574,172.28.20.99,0,152.162.178.254,499,11/9/2009 12:47,11/9/2009 12:52
phishing email exploit/malware/trawler,44827,212.45.250.61,0,172.28.128.5,25,11/9/2009 12:53,11/9/2009 12:53
post-phishing c2 heartbeat exploit/malware/malclie,44828,172.28.192.5,0,212.45.250.61,8181,11/9/2009 12:55,11/9/2009 12:55
post-phishing c2 exploit/malware/malclient.pl,44829,172.28.192.5,0,212.45.250.61,8181,11/9/2009 12:57,11/9/2009 12:57
post-phishing c2 exploit/malware/malclient.pl,44830,172.28.192.5,0,212.45.250.61,8181,11/9/2009 13:02,11/9/2009 13:02
client compromise exfil/sams_launch_vulnerable_cli,44832,172.28.20.79,0,169.197.145.201,10000,11/9/2009 13:03,11/9/2009 13:03
post-phishing c2 + tcp control channel exfil explo,44831,172.28.192.5,0,212.45.250.61,8181,11/9/2009 13:04,11/9/2009 13:04
scan /usr/bin/nmap,44633,122.201.178.72,40045,172.28.42.98,64142:64353,11/9/2009 13:06,11/9/2009 13:06
c2 remote command execution nc,44833,169.197.145.201,0,172.28.20.79,10000,11/9/2009 13:09,11/9/2009 13:09
ddos,51575,218.233.109.140,0,172.28.4.7,80,11/9/2009 13:50,11/9/2009 13:55
ddos,51576,155.108.237.71,0,172.28.4.7,80,11/9/2009 13:50,11/9/2009 13:55
scan /usr/bin/nmap,44634,32.213.228.43,0,172.28.218.123,4899,11/9/2009 14:44,11/9/2009 14:44
failed attack exploit/iis-asp-overflow,44834,153.25.121.118,0,172.28.28.128,80,11/9/2009 14:45,11/9/2009 14:45
failed attack exploit/iis-asp-overflow,44835,153.25.121.118,0,172.28.22.186,80,11/9/2009 14:45,11/9/2009 14:45
failed attack exploit/iis-asp-overflow,44836,153.25.121.118,0,172.28.6.119,80,11/9/2009 14:45,11/9/2009 14:45
failed attack exploit/iis-asp-overflow,51577,153.25.121.118,0,172.28.20.14,80,11/9/2009 14:45,11/9/2009 14:45
failed attack exploit/iis-asp-overflow,51578,153.25.121.118,0,172.28.128.124,80,11/9/2009 14:45,11/9/2009 14:45
ddos,51579,1.23.177.16,0,172.28.4.7,80,11/9/2009 14:52,11/9/2009 14:53
ddos,51580,5.180.127.39,0,172.28.4.7,80,11/9/2009 14:52,11/9/2009 14:53
ddos,51581,9.248.204.55,0,172.28.4.7,80,11/9/2009 14:52,11/9/2009 14:53
ddos,51582,11.6.70.13,0,172.28.4.7,80,11/9/2009 14:52,11/9/2009 14:53
ddos,51583,15.231.243.19,0,172.28.4.7,80,11/9/2009 14:52,11/9/2009 14:53
ddos,51584,16.5.197.28,0,172.28.4.7,80,11/9/2009 14:52,11/9/2009 14:53
ddos,51585,16.16.174.14,0,172.28.4.7,80,11/9/2009 14:52,11/9/2009 14:53
ddos,51586,20.18.5.11,0,172.28.4.7,80,11/9/2009 14:52,11/9/2009 14:53
ddos,51587,20.21.128.24,0,172.28.4.7,80,11/9/2009 14:52,11/9/2009 14:54
ddos,51588,20.38.7.15,0,172.28.4.7,80,11/9/2009 14:52,11/9/2009 14:54
failed attack or scan exploit/bin/iis_nsiislog.pl,44839,139.69.44.14,0,255.255.255.255,80,11/9/2009 15:02,11/9/2009 15:17
client compromise exfil/sams_launch_vulnerable_cli,44840,172.28.212.6,0,20.21.128.84,10000,11/9/2009 15:04,11/9/2009 15:04
c2 remote command execution nc,44841,20.21.128.84,0,172.28.212.6,10000,11/9/2009 15:11,11/9/2009 15:11
phishing email exploit/malware/trawler,44842,212.45.250.61,0,172.28.128.5,25,11/9/2009 15:15,11/9/2009 15:15
phishing email exploit/malware/trawler,44847,116.70.60.210,0,172.28.1.5,25,11/9/2009 15:16,11/9/2009 15:16
phishing email exploit/malware/trawler,44848,116.70.60.210,0,172.28.128.5,25,11/9/2009 15:16,11/9/2009 15:16
phishing email exploit/malware/trawler,44849,116.70.60.210,0,172.28.192.5,25,11/9/2009 15:16,11/9/2009 15:16
post-phishing c2 heartbeat exploit/malware/malclie,44843,172.28.192.5,0,212.45.250.61,8181,11/9/2009 15:17,11/9/2009 15:17
post-phishing c2 exploit/malware/malclient.pl,44844,172.28.192.5,0,212.45.250.61,8181,11/9/2009 15:18,11/9/2009 15:18
post-phishing client compromise + malicious downlo,44850,172.28.219.74,0,116.70.60.210,80,11/9/2009 15:21,11/9/2009 15:21
post-phishing client compromise + malicious downlo,44851,172.28.219.74,0,28.133.133.90,80,11/9/2009 15:21,11/9/2009 15:21
post-phishing c2 exploit/malware/malclient.pl,44845,172.28.192.5,0,212.45.250.61,8181,11/9/2009 15:23,11/9/2009 15:23
post-phishing c2 + tcp control channel exfil explo,44846,172.28.192.5,0,212.45.250.61,8181,11/9/2009 15:25,11/9/2009 15:25
post-phishing c2 echo,44852,116.70.60.210,0,172.28.219.74,10000,11/9/2009 15:25,11/9/2009 15:25
post-phishing tcp exfil nc,44853,172.28.219.74,0,76.166.183.26,443,11/9/2009 15:25,11/9/2009 15:40
ddos,51590,19.202.221.71,0,172.28.4.7,80,11/9/2009 18:24,11/9/2009 18:26
no precursor client compromise exfil/sams_launch_v,44854,172.28.218.164,0,86.136.211.111,80,11/9/2009 18:41,11/9/2009 18:41
no precursor client compromise exfil/sams_launch_v,44855,172.28.218.164,0,28.133.133.90,80,11/9/2009 18:41,11/9/2009 18:41
scan /usr/bin/nmap,44635,195.171.85.28,0,172.28.18.197,1257 3128,11/9/2009 18:42,11/9/2009 18:42
scan /usr/bin/nmap,44636,195.171.85.28,0,172.28.18.147,1257 3128,11/9/2009 18:42,11/9/2009 18:42
scan /usr/bin/nmap,44637,195.171.85.28,0,172.28.18.241,1257 3128,11/9/2009 18:42,11/9/2009 18:42
scan /usr/bin/nmap,44638,195.171.85.28,0,172.28.18.83,1257 3128,11/9/2009 18:42,11/9/2009 18:42
scan /usr/bin/nmap,44639,195.171.85.28,0,172.28.18.213,1257 3128,11/9/2009 18:42,11/9/2009 18:42
scan /usr/bin/nmap,44640,195.171.85.28,0,172.28.18.146,1257 3128,11/9/2009 18:42,11/9/2009 18:42
scan /usr/bin/nmap,44641,195.171.85.28,0,172.28.18.111,1257 3128,11/9/2009 18:42,11/9/2009 18:42
scan /usr/bin/nmap,44642,195.171.85.28,0,172.28.18.68,1257 3128,11/9/2009 18:42,11/9/2009 18:42
scan /usr/bin/nmap,44643,195.171.85.28,0,172.28.18.41,1257 3128,11/9/2009 18:42,11/9/2009 18:42
scan /usr/bin/nmap,44644,195.171.85.28,0,172.28.18.59,1257 3128,11/9/2009 18:42,11/9/2009 18:42
scan /usr/bin/nmap,44645,195.171.85.28,0,172.28.18.98,1257 3128,11/9/2009 18:42,11/9/2009 18:42
scan /usr/bin/nmap,44646,195.171.85.28,0,172.28.18.174,1257 3128,11/9/2009 18:42,11/9/2009 18:42
scan /usr/bin/nmap,44647,195.171.85.28,0,172.28.18.18,1257 3128,11/9/2009 18:42,11/9/2009 18:42
c2 + tcp control channel exfil - no precursor nc,44856,86.136.211.111,0,172.28.218.164,10000,11/9/2009 18:45,11/9/2009 18:45
ddos,51592,1.23.177.16,0,172.28.4.7,80,11/9/2009 18:50,11/9/2009 18:51
ddos,51593,5.180.127.39,0,172.28.4.7,80,11/9/2009 18:50,11/9/2009 18:51
ddos,51594,9.248.204.55,0,172.28.4.7,80,11/9/2009 18:50,11/9/2009 18:51
ddos,51595,11.6.70.13,0,172.28.4.7,80,11/9/2009 18:50,11/9/2009 18:51
ddos,51596,15.231.243.19,0,172.28.4.7,80,11/9/2009 18:50,11/9/2009 18:51
ddos,51597,16.5.197.28,0,172.28.4.7,80,11/9/2009 18:50,11/9/2009 18:51
ddos,51598,16.16.174.14,0,172.28.4.7,80,11/9/2009 18:50,11/9/2009 18:51
ddos,51599,20.18.5.11,0,172.28.4.7,80,11/9/2009 18:50,11/9/2009 18:51
ddos,51600,20.21.128.24,0,172.28.4.7,80,11/9/2009 18:50,11/9/2009 18:51
ddos,51601,20.38.7.15,0,172.28.4.7,80,11/9/2009 18:50,11/9/2009 18:51
out2in dns,51602,255.255.255.255,0,255.255.255.255,53,11/9/2009 19:11,11/9/2009 19:17
compromised_server,51603,172.28.108.88,0,255.255.255.255,53,11/9/2009 19:11,11/9/2009 19:17
compromised_server,51604,172.28.188.34,0,255.255.255.255,53,11/9/2009 19:11,11/9/2009 19:17
compromised_server,51605,172.28.18.49,0,255.255.255.255,53,11/9/2009 19:11,11/9/2009 19:17
compromised_server,51606,172.28.193.152,0,255.255.255.255,53,11/9/2009 19:11,11/9/2009 19:17
compromised_server,51607,172.28.154.191,0,255.255.255.255,53,11/9/2009 19:11,11/9/2009 19:17
compromised_server,51608,172.28.186.148,0,255.255.255.255,53,11/9/2009 19:11,11/9/2009 19:17
compromised_server,51609,172.28.140.128,0,255.255.255.255,53,11/9/2009 19:11,11/9/2009 19:17
compromised_server,51610,172.28.151.92,0,255.255.255.255,53,11/9/2009 19:11,11/9/2009 19:17
compromised_server,51611,172.28.105.141,0,255.255.255.255,53,11/9/2009 19:11,11/9/2009 19:17
compromised_server,51612,172.28.117.175,0,255.255.255.255,53,11/9/2009 19:12,11/9/2009 19:17
out2in dns,51613,255.255.255.255,0,255.255.255.255,53,11/9/2009 20:08,11/9/2009 20:15
compromised_server,51614,172.28.108.88,0,255.255.255.255,53,11/9/2009 20:09,11/9/2009 20:15
compromised_server,51615,172.28.188.34,0,255.255.255.255,53,11/9/2009 20:09,11/9/2009 20:15
compromised_server,51616,172.28.18.49,0,255.255.255.255,53,11/9/2009 20:09,11/9/2009 20:15
compromised_server,51617,172.28.193.152,0,255.255.255.255,53,11/9/2009 20:09,11/9/2009 20:15
compromised_server,51618,172.28.154.191,0,255.255.255.255,53,11/9/2009 20:09,11/9/2009 20:15
compromised_server,51619,172.28.186.148,0,255.255.255.255,53,11/9/2009 20:09,11/9/2009 20:15
compromised_server,51620,172.28.140.128,0,255.255.255.255,53,11/9/2009 20:09,11/9/2009 20:15
compromised_server,51621,172.28.151.92,0,255.255.255.255,53,11/9/2009 20:09,11/9/2009 20:15
compromised_server,51622,172.28.105.141,0,255.255.255.255,53,11/9/2009 20:09,11/9/2009 20:15
compromised_server,51623,172.28.117.175,0,255.255.255.255,53,11/9/2009 20:09,11/9/2009 20:15
scan /usr/bin/nmap,44648,195.171.85.28,0,172.28.18.197,1257 3128,11/9/2009 21:03,11/9/2009 21:03
scan /usr/bin/nmap,44649,195.171.85.28,0,172.28.18.147,1257 3128,11/9/2009 21:03,11/9/2009 21:03
scan /usr/bin/nmap,44650,195.171.85.28,0,172.28.18.241,1257 3128,11/9/2009 21:03,11/9/2009 21:03
scan /usr/bin/nmap,44651,195.171.85.28,0,172.28.18.83,1257 3128,11/9/2009 21:03,11/9/2009 21:03
scan /usr/bin/nmap,44652,195.171.85.28,0,172.28.18.213,1257 3128,11/9/2009 21:03,11/9/2009 21:03
scan /usr/bin/nmap,44653,195.171.85.28,0,172.28.18.146,1257 3128,11/9/2009 21:03,11/9/2009 21:03
scan /usr/bin/nmap,44654,195.171.85.28,0,172.28.18.111,1257 3128,11/9/2009 21:03,11/9/2009 21:03
scan /usr/bin/nmap,44655,195.171.85.28,0,172.28.18.68,1257 3128,11/9/2009 21:03,11/9/2009 21:03
scan /usr/bin/nmap,44656,195.171.85.28,0,172.28.18.41,1257 3128,11/9/2009 21:03,11/9/2009 21:03
scan /usr/bin/nmap,44658,195.171.85.28,0,172.28.18.59,1257 3128,11/9/2009 21:03,11/9/2009 21:03
scan /usr/bin/nmap,44659,195.171.85.28,0,172.28.18.98,1257 3128,11/9/2009 21:03,11/9/2009 21:03
scan /usr/bin/nmap,44662,195.171.85.28,0,172.28.18.174,1257 3128,11/9/2009 21:03,11/9/2009 21:03
scan /usr/bin/nmap,44666,195.171.85.28,0,172.28.18.18,1257 3128,11/9/2009 21:03,11/9/2009 21:03
client compromise exfil/sams_launch_vulnerable_cli,44861,172.28.20.79,0,169.197.145.201,10000,11/9/2009 21:31,11/9/2009 21:31
c2 remote command execution nc,44863,169.197.145.201,0,172.28.20.79,10000,11/9/2009 21:37,11/9/2009 21:37
scan /usr/bin/nmap,44669,49.232.95.127,55944,172.28.97.169,21 4899,11/10/2009 0:33,11/10/2009 0:33
scan /usr/bin/nmap,44673,151.243.222.89,54527,172.28.52.6,22321,11/10/2009 0:44,11/10/2009 0:44
ddos,51624,1.23.177.16,0,172.28.4.7,80,11/10/2009 2:12,11/10/2009 2:14
ddos,51625,5.180.127.39,0,172.28.4.7,80,11/10/2009 2:12,11/10/2009 2:14
ddos,51626,9.248.204.55,0,172.28.4.7,80,11/10/2009 2:12,11/10/2009 2:14
ddos,51627,11.6.70.13,0,172.28.4.7,80,11/10/2009 2:12,11/10/2009 2:14
ddos,51628,15.231.243.19,0,172.28.4.7,80,11/10/2009 2:12,11/10/2009 2:14
ddos,51629,16.5.197.28,0,172.28.4.7,80,11/10/2009 2:12,11/10/2009 2:14
ddos,51630,16.16.174.14,0,172.28.4.7,80,11/10/2009 2:12,11/10/2009 2:14
ddos,51631,20.18.5.11,0,172.28.4.7,80,11/10/2009 2:12,11/10/2009 2:14
ddos,51632,20.21.128.24,0,172.28.4.7,80,11/10/2009 2:12,11/10/2009 2:14
ddos,51633,20.38.7.15,0,172.28.4.7,80,11/10/2009 2:12,11/10/2009 2:14
phishing email exploit/malware/trawler,44871,82.144.22.171,0,172.28.1.5,25,11/10/2009 3:04,11/10/2009 3:04
phishing email exploit/malware/trawler,44874,82.144.22.171,0,172.28.128.5,25,11/10/2009 3:04,11/10/2009 3:04
phishing email exploit/malware/trawler,44876,82.144.22.171,0,172.28.192.5,25,11/10/2009 3:04,11/10/2009 3:04
post-phishing client compromise + malicious downlo,44878,172.28.131.125,0,82.144.22.171,80,11/10/2009 3:06,11/10/2009 3:06
post-phishing client compromise + malicious downlo,44880,172.28.131.125,0,28.133.133.90,80,11/10/2009 3:06,11/10/2009 3:06
c2+ tcp control channel exfil nc,44882,82.144.22.171,0,172.28.131.125,10000,11/10/2009 3:10,11/10/2009 3:18
failed attack or scan exploit/bin/iis_nsiislog.pl,44872,139.69.44.14,0,255.255.255.255,80,11/10/2009 3:32,11/10/2009 3:47
out2in,51634,255.255.255.255,0,255.255.255.255,80,11/10/2009 4:02,11/10/2009 4:09
compromised_server,51635,172.28.151.53,,255.255.255.255,80,11/10/2009 4:05,11/10/2009 4:09
compromised_server,51636,172.28.102.68,,255.255.255.255,80,11/10/2009 4:05,11/10/2009 4:09
compromised_server,51637,172.28.103.126,,255.255.255.255,80,11/10/2009 4:05,11/10/2009 4:09
compromised_server,51638,172.28.120.57,,255.255.255.255,80,11/10/2009 4:05,11/10/2009 4:09
compromised_server,51639,172.28.104.200,,255.255.255.255,80,11/10/2009 4:05,11/10/2009 4:09
compromised_server,51640,172.28.126.109,,255.255.255.255,80,11/10/2009 4:06,11/10/2009 4:09
compromised_server,51641,172.28.116.175,,255.255.255.255,80,11/10/2009 4:06,11/10/2009 4:09
compromised_server,51642,172.28.104.143,,255.255.255.255,80,11/10/2009 4:06,11/10/2009 4:09
compromised_server,51643,172.28.119.228,,255.255.255.255,80,11/10/2009 4:06,11/10/2009 4:09
scan /usr/bin/nmap,44737,122.201.178.72,40045,172.28.42.98,64142:64353,11/10/2009 6:03,11/10/2009 6:03
scan /usr/bin/nmap,44739,158.190.85.16,9358,172.28.116.90,80,11/10/2009 6:59,11/10/2009 6:59
client compromise exfil/sams_launch_vulnerable_cli,44891,172.28.212.6,0,20.21.128.84,10000,11/10/2009 7:00,11/10/2009 7:00
phishing email exploit/malware/trawler,44893,130.149.81.31,0,172.28.1.5,25,11/10/2009 7:00,11/10/2009 7:00
scan /usr/bin/nmap,44740,49.232.95.127,55944,172.28.97.169,21 4899,11/10/2009 7:02,11/10/2009 7:02
post-phishing client compromise + malicious downlo,44894,172.28.6.134,0,130.149.81.31,80,11/10/2009 7:04,11/10/2009 7:04
post-phishing client compromise + malicious downlo,44895,172.28.6.134,0,28.133.133.90,80,11/10/2009 7:04,11/10/2009 7:04
c2 remote command execution nc,44892,20.21.128.84,0,172.28.212.6,10000,11/10/2009 7:06,11/10/2009 7:06
out2in dns,51644,255.255.255.255,0,255.255.255.255,53,11/10/2009 7:07,11/10/2009 7:14
compromised_server,51645,172.28.108.88,0,255.255.255.255,53,11/10/2009 7:08,11/10/2009 7:14
compromised_server,51646,172.28.188.34,0,255.255.255.255,53,11/10/2009 7:08,11/10/2009 7:14
post-phishing c2 + tcp control channel exfil nc,44896,130.149.81.31,0,172.28.6.134,10000,11/10/2009 7:09,11/10/2009 7:09
compromised_server,51647,172.28.18.49,0,255.255.255.255,53,11/10/2009 7:09,11/10/2009 7:14
compromised_server,51648,172.28.193.152,0,255.255.255.255,53,11/10/2009 7:09,11/10/2009 7:14
compromised_server,51649,172.28.154.191,0,255.255.255.255,53,11/10/2009 7:10,11/10/2009 7:14
compromised_server,51650,172.28.140.128,0,255.255.255.255,53,11/10/2009 7:10,11/10/2009 7:14
compromised_server,51651,172.28.105.141,0,255.255.255.255,53,11/10/2009 7:10,11/10/2009 7:14
compromised_server,51652,172.28.117.175,0,255.255.255.255,53,11/10/2009 7:10,11/10/2009 7:14
compromised_server,51653,172.28.151.92,0,255.255.255.255,53,11/10/2009 7:10,11/10/2009 7:14
compromised_server,51654,172.28.186.148,0,255.255.255.255,53,11/10/2009 7:10,11/10/2009 7:14
phishing email exploit/malware/trawler,44897,116.70.60.210,0,172.28.1.5,25,11/10/2009 7:12,11/10/2009 7:12
phishing email exploit/malware/trawler,44898,116.70.60.210,0,172.28.128.5,25,11/10/2009 7:12,11/10/2009 7:12
phishing email exploit/malware/trawler,44899,116.70.60.210,0,172.28.192.5,25,11/10/2009 7:12,11/10/2009 7:12
client compromise exfil/sams_launch_vulnerable_cli,44904,172.28.212.6,0,20.21.128.84,10000,11/10/2009 7:15,11/10/2009 7:15
post-phishing client compromise + malicious downlo,44900,172.28.219.74,0,116.70.60.210,80,11/10/2009 7:17,11/10/2009 7:17
post-phishing client compromise + malicious downlo,44901,172.28.219.74,0,28.133.133.90,80,11/10/2009 7:17,11/10/2009 7:17
post-phishing c2 echo,44902,116.70.60.210,0,172.28.219.74,10000,11/10/2009 7:21,11/10/2009 7:21
post-phishing tcp exfil nc,44903,172.28.219.74,0,76.166.183.26,443,11/10/2009 7:21,11/10/2009 7:36
c2 remote command execution nc,44905,20.21.128.84,0,172.28.212.6,10000,11/10/2009 7:21,11/10/2009 7:21
failed attack or scan exploit/bin/iis_nsiislog.pl,44906,183.17.157.196,0,255.255.255.255,21,11/10/2009 7:24,11/10/2009 7:39
ddos,51655,1.23.177.16,0,172.28.4.7,80,11/10/2009 7:39,11/10/2009 7:40
ddos,51656,5.180.127.39,0,172.28.4.7,80,11/10/2009 7:39,11/10/2009 7:40
ddos,51657,9.248.204.55,0,172.28.4.7,80,11/10/2009 7:39,11/10/2009 7:40
ddos,51658,11.6.70.13,0,172.28.4.7,80,11/10/2009 7:39,11/10/2009 7:40
ddos,51659,15.231.243.19,0,172.28.4.7,80,11/10/2009 7:39,11/10/2009 7:40
ddos,51660,16.5.197.28,0,172.28.4.7,80,11/10/2009 7:39,11/10/2009 7:40
ddos,51661,16.16.174.14,0,172.28.4.7,80,11/10/2009 7:39,11/10/2009 7:40
ddos,51662,20.18.5.11,0,172.28.4.7,80,11/10/2009 7:39,11/10/2009 7:40
ddos,51663,20.21.128.24,0,172.28.4.7,80,11/10/2009 7:39,11/10/2009 7:41
ddos,51664,20.38.7.15,0,172.28.4.7,80,11/10/2009 7:39,11/10/2009 7:41
failed attack framework-2.6/msfcli windows_ssl_pct,44741,143.244.155.163,0,172.28.32.14,443,11/10/2009 8:17,11/10/2009 8:17
scan /usr/bin/nmap,44742,42.196.162.102,26707,172.28.79.227,30860,11/10/2009 8:19,11/10/2009 8:19
scan /usr/bin/nmap,44744,19.16.150.30,59406,172.28.177.139,3129,11/10/2009 8:20,11/10/2009 8:20
failed attack exploit/iis-asp-overflow,44907,25.178.184.105,0,172.28.28.128,80,11/10/2009 8:22,11/10/2009 8:22
failed attack exploit/iis-asp-overflow,44908,25.178.184.105,0,172.28.22.186,80,11/10/2009 8:22,11/10/2009 8:23
failed attack exploit/iis-asp-overflow,44909,25.178.184.105,0,172.28.6.119,80,11/10/2009 8:23,11/10/2009 8:23
failed attack exploit/iis-asp-overflow,51665,25.178.184.105,0,172.28.20.14,80,11/10/2009 8:23,11/10/2009 8:23
failed attack exploit/iis-asp-overflow,51666,25.178.184.105,0,172.28.128.124,80,11/10/2009 8:23,11/10/2009 8:23
phishing email exploit/malware/trawler,44912,116.70.60.210,0,172.28.1.5,25,11/10/2009 8:24,11/10/2009 8:25
phishing email exploit/malware/trawler,44913,116.70.60.210,0,172.28.128.5,25,11/10/2009 8:24,11/10/2009 8:25
phishing email exploit/malware/trawler,44914,116.70.60.210,0,172.28.192.5,25,11/10/2009 8:24,11/10/2009 8:25
out2in,51667,255.255.255.255,0,255.255.255.255,80,11/10/2009 8:28,11/10/2009 8:34
compromised_server,51668,172.28.151.53,,255.255.255.255,80,11/10/2009 8:28,11/10/2009 8:34
compromised_server,51669,172.28.102.68,,255.255.255.255,80,11/10/2009 8:28,11/10/2009 8:34
compromised_server,51670,172.28.116.175,,255.255.255.255,80,11/10/2009 8:28,11/10/2009 8:34
compromised_server,51671,172.28.103.126,,255.255.255.255,80,11/10/2009 8:28,11/10/2009 8:34
compromised_server,51672,172.28.120.57,,255.255.255.255,80,11/10/2009 8:28,11/10/2009 8:34
compromised_server,51673,172.28.104.200,,255.255.255.255,80,11/10/2009 8:28,11/10/2009 8:34
compromised_server,51674,172.28.104.143,,255.255.255.255,80,11/10/2009 8:28,11/10/2009 8:34
compromised_server,51675,172.28.119.228,,255.255.255.255,80,11/10/2009 8:28,11/10/2009 8:34
compromised_server,51676,172.28.126.109,,255.255.255.255,80,11/10/2009 8:28,11/10/2009 8:34
